tempo;danceability;energy;instrumentalness;liveness;valence
123.03.00;0,550694444;0,53125;0,615277778;0.076;0,252083333
128.994;0,373611111;0,580555556;0,648611111;0,176388889;0,1
139.998;0,434027778;0,647222222;0,601388889;0,072222222;0,432638889
129.997;0,4625;0,561805556;0,6125;0,681944444;0,2625
130.011;0,552777778;0,640277778;0,606944444;00.11;0,174305556
130;0,045833333;0,523611111;0,633333333;0,453472222;0,227777778
128.015;0,542361111;0,568055556;0,644444444;0,074305556;0,075694444
134.99;0,044444444;0,525694444;0,647916667;0,077083333;0,133333333
134.997;0,425;0,672916667;0,589583333;0.081;0,11875
125.001;0,056944444;0,49375;0,596527778;0,422222222;0,252777778
130.013;0,049305556;0,622916667;0,615277778;0,082638889;0,120833333
136;0,341666667;0,688194444;0,571527778;0,641666667;0,119444444
131.008;0,047916667;0,585416667;0,065277778;0,077083333;0,070833333
124.987;0,558333333;0,5375;0,634722222;00.11;0,322916667
132.005;0,507638889;0,602083333;0,628472222;0,075694444;0,205555556
125.994;0,538888889;0,265972222;0,6125;0,072916667;0,15
129.994;0,504861111;0,463888889;0,550694444;0,091666667;0,272916667
126.991;0,471527778;0,655555556;0,594444444;0,134722222;0,449305556
128.006;0,454861111;0,627777778;0,675;0,079166667;0,505555556
135.989;0,348611111;0,061111111;0,4875;0,424305556;0,077777778
132.999;0,55;0,377777778;0,061805556;0.099;0,470833333
126.994;0,518055556;0,510416667;0,594444444;0,077083333;00.52
132.954;0,427083333;0,060416667;0,651388889;0,077777778;0,253472222
130.004;0,553472222;0,435416667;0,651388889;00.11;0,077777778
124.991;0,4625;0,599305556;0,634722222;0,139583333;0,110416667
125;0,534027778;0,616666667;0,625694444;0,132638889;0,229861111
127.998;0,521527778;0,382638889;0,651388889;0,077777778;0,490277778
126.015;0,540972222;0,300694444;0,632638889;0,077777778;0,238888889
126.017;0,551388889;0,622916667;0,589583333;0,611805556;0,106944444
125.007;0,536111111;0,058333333;0,595138889;0,540972222;0,111805556
124.004;0,05625;0,431944444;0,630555556;0,585416667;0,204861111
130.045;0,429861111;00.09;00.48;0,109722222;0,345138889
133.991;0,050694444;0,622916667;0,643055556;0,072916667;0,565972222
133.004;0,545833333;0,577083333;0,627083333;0,073611111;0,097916667
128.023;0,049305556;0,529166667;0,622222222;0,659027778;0,209027778
126.998;0,584027778;0,296527778;0,544444444;0,654861111;0,1125
132.992;0,550694444;0,553472222;0,645138889;00.12;0,20625
124.998;0,679166667;0,334027778;0,446527778;0,627083333;0,136805556
124.012;0,477083333;0,516666667;0,607638889;0,641666667;0,365277778
130.007;0,470833333;0,50625;0,546527778;0,079166667;0,091666667
127.394;0,533333333;0,56875;0,615972222;00.11;0,197916667
128.013;0,509027778;0,676388889;0,585416667;0,570833333;0,154861111
135.003;0,554166667;00.51;0,597916667;00.18;0,236805556
136.004;0,540277778;0,445833333;0,648611111;0,075694444;0,249305556
126.998;0,527083333;0,611805556;0,595833333;0,077083333;0,289583333
130.008;0,551388889;0,058333333;0,652083333;0,624305556;0,261805556
126.984;0,502777778;00.09;0,634722222;0,077777778;0.037
128.923;0,51875;0,343055556;0,547222222;0,078472222;0,633333333
132.002;0,454861111;0,678472222;0,609722222;0,675;0,275
134.993;0,513194444;0,665972222;0,061805556;0,077083333;0,264583333
128.005;0,490972222;0,641666667;0,657638889;0,084027778;0.066
125.062;0,615277778;0,353472222;0,106944444;0,678472222;0,18125
127.98;00.08;0,606944444;0,645138889;0,640972222;0,456944444
135.013;0,439583333;0,585416667;0,623611111;0,690277778;0,09375
129.992;0,509722222;0,3625;0,061111111;0,077083333;0,101388889
124.985;0,554861111;0,609027778;0,065277778;0,078472222;00.32
124.985;0,449305556;0,384027778;0,611805556;0,077777778;0,085416667
123.995;0,409027778;0,54375;0,636111111;0,582638889;0,239583333
125.985;0,366666667;0,520138889;0,4;0,074305556;0,240277778
130.018;0,427777778;0,526388889;0,633333333;0,077083333;0,195833333
132.996;0,498611111;00.06;0,620138889;0,077777778;00.34
127.011;0,43125;0,4875;0,51875;0,161805556;0,130555556
127.001;0,459722222;0,469444444;0,61875;0,081944444;0,165277778
130.996;0,059722222;0,481944444;0,642361111;0,077083333;0,110416667
124.007;00.08;0,599305556;00.09;0,536805556;0,107638889
125.994;0,557638889;0,577083333;0,642361111;0,497916667;0,102083333
130.008;0,050694444;0,626388889;0,613194444;0,074305556;0,431944444
127.007;0,502083333;0,570833333;0,547222222;0,077777778;0,436805556
124.995;0,480555556;0,563888889;0,620138889;0,086111111;0,656944444
124.611;0,557638889;0,494444444;0,635416667;0,656944444;0,156944444
137.996;0,398611111;0,653472222;0,582638889;0,179861111;0,263194444
124.007;0,452083333;0,646527778;0,265277778;0,495138889;0,580555556
124.004;0,5875;0,363194444;0,642361111;0,605555556;0,457638889
128.032;0,552083333;0,629861111;0,608333333;0,072222222;0,227777778
129.994;0,044444444;0,672222222;0,483333333;0,394444444;0,139583333
128.021;0,411805556;0,622916667;0,629166667;0,077777778;0,179861111
127.991;0,460416667;0,382638889;0,63125;0,075694444;0,375694444
126.975;0,49375;0,54375;0,621527778;0,293055556;0,316666667
128.007;0,517361111;0,461111111;0,063888889;0,079861111;0,254861111
128.014;0,540277778;0,349305556;00.09;0,500694444;0,375694444
123.995;0,559722222;0,459027778;0,585416667;0,074305556;0,355555556
128.012;0,547222222;0,433333333;0,454861111;00.55;0,693055556
126.007;0,054861111;0,495833333;0,059722222;0,075694444;0,095138889
128.001;0,044444444;0,594444444;0,609722222;0,077777778;0,400694444
129.997;0,515277778;0,580555556;0,652083333;0,077777778;0,26875
133;0,461111111;0,681944444;0,624305556;0,075;0,295138889
123.959;0,538888889;0,447916667;0,060416667;0,663194444;0,210416667
130.016;0,552777778;0,529166667;0,634027778;00.11;0,071527778
129.992;0,464583333;0,647916667;0,616666667;0,432638889;0,390277778
131.015;0,523611111;0,665972222;0,645138889;00.13;0,163888889
128;0,475;0,051388889;0,063194444;0,096527778;0,257638889
128.002;0,547916667;0,051388889;0,052083333;0,078472222;0,165972222
134.997;0,546527778;0,461111111;0,634722222;0,276388889;0,638194444
127.01.00;0,557638889;0,336805556;0;0.092;0,293055556
129.005;0,480555556;0,66875;0,623611111;0,592361111;0,072916667
130.019;0,476388889;0,054861111;0,6;00.28;0,2625
133.012;0,525;0,565277778;0,535416667;0,257638889;0,213194444
128.966;0,339583333;0,6375;0,606944444;00.11;0,325
130.006;0,427777778;0,485416667;0,625694444;0,075694444;0,336111111
134.99;0,465972222;0,624305556;0,625694444;0,079166667;0,359027778
130.004;0,467361111;0,634722222;0,603472222;0,670138889;0,150694444
126.005;0,558333333;0,66875;0,634027778;0,431944444;00.24
128.97;0,393055556;0,655555556;0,533333333;0,127083333;0,189583333
127.998;0,528472222;0,509722222;0,599305556;0,234722222;0,136111111
123.993;0,572222222;0,617361111;0,565277778;0,070138889;0,097916667
135.005;0,390972222;0,650694444;0,502777778;0,081944444;0,215972222
124.988;0,46875;0,428472222;0,60625;0,077083333;0,219444444
128.031;0,551388889;0,623611111;0,656944444;0,072916667;0,196527778
124.016;0,547222222;0,401388889;0,649305556;0,649305556;0,545833333
129.976;0,504861111;0,445138889;0,620138889;0,075694444;0,197222222
124.988;0,047916667;0,447916667;0,575694444;0,075694444;0,122916667
128.035;0,522916667;0,504861111;0,422916667;0,088888889;0,238888889
128.006;0,045138889;0,663888889;0,054166667;00.13;0,270138889
132.012;0,536111111;0,388194444;00.09;0,0875;0,102083333
126.009;0,577083333;0,588194444;0,578472222;0,653472222;0,296527778
128.005;0,5375;0,563888889;0,64375;0,074305556;0,084722222
132.029;0,350694444;0,640277778;0,665277778;0,404861111;0,31875
128;0,503472222;0,66875;0,553472222;0,471527778;0,246527778
128.997;0,490972222;0,536111111;0,66875;0,66875;0,103472222
135.954;0,372916667;0,624305556;0,629166667;0,684027778;0,433333333
129.005;0,45;0,669444444;0,65625;0,564583333;0,100694444
129.013;0,367361111;0,655555556;0,622916667;0,140277778;0,129166667
132.99;0,05;0,56875;0,635416667;0,075694444;0,245138889
124;00.08;0,528472222;0,644444444;00.11;0,238194444
124.171;0,495833333;0,459722222;0,624305556;0,074305556;0,080555556
128.031;0,536805556;0,554166667;0,056944444;0,670833333;0,371527778
133.005;0,563194444;0,426388889;0,622222222;0,075;0,147916667
124.987;0,559027778;0,460416667;0,60625;0,69375;0,072916667
130.012;0,454166667;0,438888889;0,647222222;0,077083333;0.057
132.036;0,431944444;0,663194444;0,640277778;0,075;0,229861111
129.001;0,500694444;0,560416667;0,570138889;0,077083333;0,227777778
130.019;0,494444444;0,58125;0,061805556;0,077777778;0,103472222
127.015;0,047916667;0,552777778;0,640972222;0,080555556;0,21875
133.009;0,432638889;0,51875;0,60625;0,594444444;0,082638889
129.997;0,455555556;0,526388889;0,621527778;0,095138889;0,15
125.001;0,539583333;0,593055556;0,625694444;0,075694444;0,53125
126.991;0,554166667;0,355555556;0,640277778;0,078472222;0,386805556
128.015;0,533333333;0,3625;0,609027778;0,077777778;0,496527778
129.015;0,428472222;0,641666667;0,600694444;0,071527778;0,172222222
123.995;0,544444444;0,559722222;0,620138889;0,634027778;0,260416667
131.015;0,453472222;0,609027778;0,563888889;0,072916667;0,16875
128.012;0,53125;0,413888889;0,538194444;00.15;0,1125
130.009;0,054861111;0,661805556;0,574305556;0,133333333;0,267361111
128.008;0,554861111;0,393055556;0,628472222;0,075694444;0,228472222
127.401;0,398611111;0,500694444;0,644444444;0,600694444;0,170833333
138.012;0,528472222;0,507638889;0,622916667;0,426388889;0,248611111
131.013;0,591666667;0,609722222;0,581944444;0,514583333;0,080555556
132.007;0,500694444;0,66875;0,560416667;0,672222222;0,079861111
127.418;0,507638889;0,561111111;0,614583333;0,08125;0,585416667
121.013;0,563194444;0,254166667;0,072222222;0,234027778;0,092361111
131.018;0,504166667;0,065972222;0,554861111;0,072222222;0,190277778
129.993;0,404861111;0,648611111;0,6125;0,202777778;0,070138889
128.004;0,475;0,6;0,614583333;0,1;00.14
125.005;0,045833333;0,564583333;0,5125;0,66875;0,157638889
127.995;0,503472222;0,608333333;0,645138889;0,499305556;0,270138889
122.999;0,482638889;0,557638889;0,596527778;0,48125;0,342361111
131.048;0,588194444;0,598611111;0,619444444;0,683333333;0,420138889
130.003;0,429166667;0,633333333;0,620833333;0,077083333;0,53125
121.998;0,052777778;0,473611111;0,59375;0,109722222;0,325
126.999;0,55;0,648611111;0,644444444;0,586805556;0,091666667
129;0,510416667;0,434722222;0,6375;0,077083333;0,073611111
132.021;0,426388889;0,639583333;0,063888889;0,244444444;0,086805556
125.01.00;0,50625;0,565972222;0,623611111;0,077777778;0,195138889
129.994;0,397916667;0,473611111;0,060416667;0,619444444;0,236805556
125.995;0,46875;0,571527778;0,102083333;0,68125;0,090972222
136.998;0,435416667;0,603472222;0,596527778;0,099305556;0,464583333
126.953;0,497916667;0,314583333;0,63125;0,077083333;0,234027778
121.009;0,561111111;0,536111111;0,634722222;0,293055556;0,152083333
128.006;0,544444444;0,464583333;0,6375;0,077777778;0,120833333
124.991;00.08;0,461805556;0,608333333;0,077083333;0,202777778
128.002;0,357638889;0,642361111;0,586111111;0,075694444;0,093055556
133.995;0,450694444;0,664583333;0,563194444;0,588888889;0,273611111
127.999;0,55625;0,438194444;0,629166667;0,077777778;0,240972222
127.996;0,521527778;0,669444444;0,601388889;0,075694444;0,110416667
126.015;0,054861111;0,622222222;0,609027778;0,095138889;0,321527778
131.016;0,545138889;0,6375;0,625694444;00.11;0,452777778
123.014;0,51875;0,527083333;0,615277778;0,2;0,282638889
128.022;0,539583333;0,627777778;0,066666667;0,354861111;0,184722222
127.002;0,552777778;0,418055556;0,617361111;0,661805556;0,453472222
125.995;0,519444444;00.08;0,623611111;0,2625;0,571527778
125;0,557638889;0,338194444;0,64375;0,075;0,303472222
126.015;0,454166667;0,390972222;0,636111111;0,079861111;0,075694444
133.008;00.59;0,647916667;0,599305556;00.11;0,08125
132.995;0,454166667;0,675;0,598611111;0,090972222;0.043
130.089;0,495833333;0,390972222;0,522916667;0,071527778;0,246527778
134.976;0,436111111;0,065277778;0,627083333;0,109722222;0.062
129.016;0,515277778;0,610416667;0,575694444;0,181944444;00.02
124.999;0,557638889;0,595138889;0,635416667;0,092361111;0,282638889
128.992;0,584722222;0,059027778;0,602777778;0,539583333;00.33
127.006;0,427083333;0,514583333;0,626388889;0,668055556;0,214583333
131.953;0,440277778;0,674305556;0,59375;0,075694444;0,281944444
124.999;0,456944444;0,409027778;0,635416667;00.11;0,411111111
129.992;0,538888889;0,063194444;0,627083333;0,08125;0,43125
131.018;0,46875;0,065972222;0,604861111;0,077083333;0,126388889
131.048;0,588194444;0,598611111;0,619444444;0,683333333;0,420138889
126.003;0,545138889;0,293055556;0,624305556;00.11;0,239583333
126.022;0,511111111;0,658333333;0,575;0,384722222;0,647916667
131.003;0,053472222;0,504861111;0,635416667;0,075694444;0,457638889
130.01.00;0,46875;0,357638889;0,627777778;0.093;0,4875
125.985;0,501388889;0,652083333;0,604861111;0,080555556;0,150694444
128.003;0,457638889;0,639583333;0,565277778;00.36;0,466666667
127.003;0,552083333;0,539583333;0,65;0,077083333;0,265972222
125.019;0,533333333;0,382638889;0,577083333;0,511111111;00.17
128.032;0,497916667;0,434722222;0,65625;0,071527778;0,230555556
129.979;0,543055556;0,564583333;0,643055556;0,175694444;0,0875
135.028;0,533333333;0,522916667;0,620833333;0,233333333;0,378472222
136.016;0,461111111;0,601388889;0,499305556;0,077777778;0,601388889
127.989;0,501388889;0,561111111;0,600694444;0,490972222;0,224305556
132;0,488194444;0,659027778;0,621527778;0,075694444;0,181944444
127.987;0,456944444;0,58125;0,642361111;0,073611111;0,275694444
127.006;0,052083333;0,591666667;0,615277778;0,079166667;0,588194444
129.998;0,483333333;0,051388889;0,640277778;0,071527778;0,359722222
125.996;0,539583333;0,600694444;0,611805556;0,079166667;0,4125
128.005;0,491666667;0,690972222;0,659027778;0,077777778;0,31875
125.998;0,389583333;0,586805556;0,621527778;0,077083333;0,25625
126.004;0,452777778;0,386111111;0,063194444;0,074305556;0,272916667
129.984;0,498611111;0,622916667;0,658333333;0,64375;0,25625
130.021;0,476388889;0,504861111;0,602777778;0,111805556;0.063
129;0,370833333;0,059027778;0,064583333;0,092361111;0,397222222
128.995;0,455555556;0,660416667;0,486805556;0,646527778;0,152083333
126.017;0,552083333;0,663888889;0,584722222;0,077777778;00.12
124.997;0,517361111;0,636805556;0,616666667;0,075;0,25625
129.998;00.59;0,499305556;0,558333333;0,182638889;0,2625
130.994;0,398611111;0,575694444;0,647222222;0,616666667;0,159027778
130.001;0,505555556;0,649305556;0,600694444;0,463194444;0,341666667
126.009;0,565277778;0,43125;0,563194444;00.11;0,247916667
128.014;0,478472222;0,54375;0,620833333;0,079166667;0,221527778
128.023;0,453472222;0,579861111;0,589583333;0,677083333;0,53125
130.002;0,044444444;0,588194444;0,572916667;0,077777778;0,134027778
124.994;0,523611111;0,560416667;0,577083333;0,692361111;0,252083333
127.998;0,538194444;0,064583333;0,640972222;0.068;0,239583333
134.997;0,455555556;0,678472222;0,610416667;0,175694444;0,177083333
127.98;0,424305556;0,494444444;0,560416667;0,075694444;0,419444444
127.003;0,559027778;0,584027778;0,649305556;0,086111111;0,306944444
123.996;0,059722222;0,441666667;0,570833333;0,513194444;0,0875
140.979;00.28;0,06875;0,577083333;00.42;0,120138889
132.994;0,361805556;0,64375;0,647916667;0,092361111;0,220138889
129.997;0,53125;0,638194444;0,536805556;00.11;0,141666667
129.006;0,543055556;0,65625;0,061805556;0,077777778;0,441666667
128.016;0,046527778;0,570833333;0,479861111;0,100694444;0,325
131.997;0,483333333;0,624305556;0,586111111;0,09375;0.061
124.009;0,543055556;0,438888889;0,584027778;00.09;0,4875
132.003;0,394444444;0,522916667;0,623611111;00.37;0,230555556
127.001;0,420833333;0,665277778;0,622222222;0,227083333;0,374305556
131.007;0,581944444;0,463888889;0,602777778;0,164583333;0,090972222
127.996;0,45;0,593055556;0,461805556;0,073611111;0,270138889
129.994;0,432638889;00.59;0,366666667;0,084027778;0,302777778
135.017;0,502083333;0,068055556;0,059027778;0,099305556;0,281944444
126.003;0,514583333;0,050694444;0,595138889;0,470138889;0,153472222
135.984;0,532638889;0,678472222;0,648611111;0,077083333;0,244444444
127.028;0,052777778;00.07;0,591666667;0,079861111;0,393055556
128.982;0,549305556;0,508333333;0,630555556;0.099;0,299305556
134.012;0,053472222;0,690277778;0,627083333;0,669444444;0,374305556
128;0,475;0,598611111;0,615972222;0,240277778;0,117361111
128.003;0,479861111;0,64375;0,607638889;0,428472222;00.57
136.994;0,507638889;0,059722222;0,598611111;0.079;0,096527778
135.022;0,507638889;0,05;0,602083333;0,070138889;0,109722222
134.997;0,511111111;0,560416667;0,622222222;0,070138889;0,079861111
125;0,549305556;0,059722222;0,604861111;0,072222222;00.15
131.015;0,525694444;0,617361111;0,66875;0,077777778;0,647916667
134.007;0,456944444;0,527083333;0,613194444;00.11;0,302777778
131.01.00;0,502777778;0,627777778;0,654861111;0,085416667;0,668055556
132.001;0,532638889;0,425694444;0,636111111;0,079166667;0,122222222
133.011;0,459722222;0,613194444;0,609027778;0,08125;0,109027778
130.013;0,413194444;0,654166667;0,05;0,220833333;0,23125
129.002;0,404861111;0,614583333;0,604861111;0.083;00.25
126.013;0,55625;0,45625;0,572916667;0,086111111;0,114583333
125.013;0,602777778;0,445138889;0,363194444;0,643055556;0,572916667
126.987;0,547916667;0,642361111;0,560416667;0,600694444;0,270138889
126.995;0,457638889;0,542361111;0,644444444;0.082;0,075694444
132.994;0,361805556;0,64375;0,647916667;0,092361111;0,220138889
133.006;0,528472222;0,582638889;0,584027778;0,689583333;0,275694444
127.015;0,550694444;0,454166667;0,627083333;0,160416667;00.24
132.984;0,445833333;0,064583333;0,615972222;0,088194444;0,13125
134.007;0,436111111;0,690277778;0,624305556;0,094444444;0,075
126.023;0,634027778;0,04375;0,35;0,625694444;0,129861111
131.011;0,495833333;0,059027778;0,629861111;0,079861111;0,261805556
130.992;0,457638889;0,559027778;0,613888889;0,16875;0,125694444
128.008;0,551388889;0,634722222;0,601388889;0,074305556;0,153472222
137.006;0,309722222;0,647222222;0,563194444;0,095833333;0,254166667
127.026;0,552083333;0,05;0,063194444;00.11;0.056
124.994;0,4;0,268055556;0,063888889;0,070833333;0,260416667
126.011;0,523611111;0,490277778;0,584722222;0,079166667;0,158333333
124.998;0,545138889;0,501388889;0,639583333;0,080555556;0,119444444
125.998;0,554166667;0,654166667;0,620138889;0,070833333;0,585416667
123.989;0,5375;0,045138889;0,578472222;0,153472222;0,295138889
126.99;0,445138889;0,554166667;0,629166667;0,077777778;0,167361111
126.026;0,526388889;0,543055556;0,627777778;0,557638889;0,09375
129.025;0,463194444;0,45;0,60625;00.16;0,29375
127.016;0,556944444;0,584027778;0,5875;0,070138889;0,224305556
127.01.00;0,372222222;0,378472222;0,632638889;0,077777778;0,233333333
129.008;0,370138889;0,634722222;0,634027778;0,496527778;0,19375
132.004;0,477083333;0,658333333;0,627777778;0,086111111;0,325694444
124.99;0,057638889;0,394444444;0,647916667;0,636805556;0,151388889
133.004;0,601388889;0,575;0,365972222;0,085416667;0,377083333
128.009;0,532638889;0,497222222;0,61875;00.11;0,075694444
129.977;00.08;0,045138889;0,654166667;0,445138889;0,085416667
128.995;0,55625;0,406944444;0,656944444;0,073611111;0,255555556
126.992;0,549305556;0,671527778;0,622222222;0,460416667;0,275
135.002;0,443055556;0,564583333;0,625694444;0,077083333;0,593055556
130;0,507638889;0,609027778;0,058333333;0,075;0,544444444
125.002;0,511805556;0,679166667;0,535416667;0,075694444;0,253472222
127.013;00.08;0,659027778;0,656944444;0,64375;0,517361111
127.99;0,597916667;0,540277778;0,483333333;0,678472222;0,321527778
128.01.00;0,45;0,459722222;0,608333333;0,503472222;0,321527778
135.004;0,422916667;0,525694444;0,571527778;0,649305556;0,089583333
131.997;0,431944444;0,456944444;0,58125;0,079861111;0.076
130;0,447916667;0,594444444;0,554861111;0,480555556;0,075
124.997;0,43125;0,556944444;0,604861111;0,654861111;0,21875
130.002;0,552083333;0,616666667;0,634722222;0,671527778;0.049
132.003;0,507638889;0,529166667;0,641666667;0,114583333;0,516666667
128.023;0,045138889;0,589583333;0,604861111;0,66875;0,075694444
126.001;0,5125;0,534027778;0,595138889;0,077777778;0,179166667
128.015;0,663888889;0,316666667;0,534027778;0,072916667;0,14375
130.016;0,509027778;0,578472222;0,563194444;0,102777778;0,113194444
129.017;0,636111111;0,563194444;0,621527778;0,075694444;0,627083333
131.018;0,46875;0,065972222;0,604861111;0,077083333;0,126388889
126.999;0,509027778;0,592361111;0,627777778;0,679861111;0.038
134;0,418055556;0,591666667;0,60625;0,1;0,188888889
134.006;0,445833333;0,671527778;0,614583333;0,288888889;0,352083333
127.995;0,522222222;0,668055556;0,598611111;0,4625;0,213194444
142.002;0,377777778;0,065277778;0,610416667;0,086111111;0,254861111
132.005;0,507638889;0,613888889;0,635416667;0,077777778;0,413888889
124.997;0,061111111;0,391666667;0,594444444;0,564583333;0,141666667
130.012;0,534027778;0,464583333;0,647222222;0,657638889;0,254861111
124.997;0,557638889;0,372222222;0,640277778;0,072222222;0,454166667
129.993;0,474305556;0,688194444;0,574305556;0,130555556;0,254861111
134.034;0,488194444;0,39375;0,581944444;0,077777778;0,29375
126.983;0,536805556;0,465972222;0,072222222;0,071527778;0,172916667
130.983;0,452777778;0,617361111;0,651388889;0,2375;0,488888889
132.998;0,054861111;0,651388889;0,627777778;0,077777778;0,230555556
128.03.00;0,509027778;0,061111111;0,651388889;0,072916667;0,188194444
124.99;0,556944444;0,054861111;0,609722222;0,614583333;0,092361111
125.002;0,483333333;0,578472222;0,558333333;0,599305556;0,073611111
125.011;0,559722222;0,643055556;0,634722222;0,547916667;0,526388889
132.995;0,508333333;0,560416667;0,661111111;0,080555556;0,250694444
129.998;0,497222222;0,528472222;0,561805556;0,539583333;0,090972222
125.982;0,480555556;0,663888889;0,595138889;0,115972222;0,417361111
136.973;0,501388889;0,61875;0,602777778;0,077083333;0,259722222
129.003;0,5125;0,577777778;0,060416667;0,073611111;0,283333333
121.007;0,505555556;0,606944444;0,55;0,174305556;0,260416667
132.999;0,420138889;0,579166667;0,565277778;0,136805556;0,259722222
129.99;0,445138889;0,610416667;0,594444444;0,143055556;0,106944444
127.997;0,610416667;0,304861111;0,609027778;0,213194444;0,25625
127.997;0,515972222;0,598611111;0,588888889;0,077083333;0,081944444
127.001;0,475;0,623611111;0,574305556;0,638194444;0,565972222
121.974;0,500694444;0,370138889;0,640972222;0,598611111;0,186805556
130.011;0,426388889;0,497916667;0,619444444;0,649305556;0,385416667
132.006;0,365972222;0,550694444;0,577777778;0,077777778;0,144444444
130.019;0,525;0,410416667;0,6375;0,072916667;0,2125
136.003;0,359722222;0,594444444;0,588194444;0,079861111;0,220138889
124.998;0,466666667;0,594444444;0,413194444;0,078472222;0,238194444
126.011;0,585416667;00.54;0,589583333;0,077083333;0,149305556
130.983;0,045833333;0,646527778;0,404166667;0,072916667;0,244444444
122.998;0,474305556;0,477083333;0,558333333;0,070138889;0,124305556
123.014;0,48125;0,052083333;0,607638889;0,214583333;0,084722222
126.009;0,474305556;0,486805556;0,061111111;0,078472222;0,258333333
127.025;0,477083333;0,460416667;0,593055556;0,094444444;0,265972222
128.013;0,530555556;0,491666667;0,64375;0,077083333;0,328472222
127.012;0,543055556;0,484027778;0,639583333;0,178472222;00.49
125.016;0,556944444;0,640972222;0,623611111;0,071527778;0,219444444
128.004;0,544444444;0,049305556;0,599305556;0,59375;0.037
127.002;0,490277778;0,567361111;0,632638889;0,078472222;0,466666667
132.01.00;0,549305556;0,049305556;0,617361111;0,579166667;0,117361111
128.021;0,457638889;0,566666667;0,593055556;0,467361111;0,275694444
134.994;00.54;0,647916667;0,621527778;0,124305556;0,198611111
131.018;0,504166667;0,065972222;0,554861111;0,072222222;0,190277778
135.977;0,400694444;0,671527778;0,485416667;0,070138889;0,398611111
130.014;0,477777778;0,464583333;0,599305556;0,080555556;0,192361111
129.999;0,503472222;0,475;0,61875;0,692361111;0,348611111
122.001;0,438888889;0,630555556;0,478472222;0,452777778;0,167361111
135.005;0,44375;0,636805556;0,061111111;0,075;0,353472222
138.004;0,454166667;0,591666667;0,6125;0,436805556;0,432638889
126.011;0,515277778;0,547222222;0,597916667;0,072222222;0,128472222
125.001;0,500694444;0,629166667;0,601388889;0,079861111;0,070138889
128.003;0,554861111;0,520138889;0,665972222;0,080555556;0,388194444
120.007;0,558333333;0,640972222;0,63125;0,644444444;0,227777778
130.004;0,474305556;0,616666667;0,575;0,075;0,470833333
128.003;0,045138889;0,622222222;0,55;0,074305556;0,117361111
128.998;0,552777778;0,6125;0,642361111;0,075694444;0,247222222
125.994;0,434027778;0,625694444;0,5125;0,588194444;0,145138889
132.006;0,552777778;0,58125;0,665277778;0,077083333;0,224305556
124.998;0,486805556;0,504861111;0,630555556;0,594444444;00.13
128.988;0,046527778;0,503472222;0,645138889;0.074;0,260416667
140.001;0,53125;0,604861111;0,61875;0,540972222;0,310416667
126.017;0,552083333;0,663888889;0,584722222;0,077777778;00.12
130.004;0,418055556;0,667361111;0,614583333;0,077083333;0,4125
128.014;0,502777778;0,654166667;0,593055556;0,690277778;0,321527778
128.008;0,529861111;0,559722222;0,621527778;0,077083333;0,286111111
124.977;0,536805556;0,447222222;0,586111111;0,670833333;0,232638889
128.991;0,509722222;0,46875;0,60625;0,077777778;0,4875
125.003;0,047222222;0,53125;0,061111111;00.09;0,139583333
125.009;0,553472222;0,04375;0,640972222;0,585416667;0,235416667
127.004;0,525;0,573611111;0,609722222;0,614583333;0,122222222
129.995;0,436805556;0,615277778;0,619444444;0,079166667;0,363888889
124.006;0,55625;0,560416667;0,620138889;0,470138889;00.12
128.005;0,415972222;0,630555556;0,391666667;0,65;0,184027778
130.002;0,509722222;0,446527778;0,642361111;0,080555556;0,242361111
124.002;0,516666667;0,579166667;0,588888889;0,080555556;0,102777778
124.012;0,557638889;0,574305556;0,636805556;0,081944444;0,385416667
139.992;0,428472222;0,602777778;0,495833333;0,246527778;00.54
123.996;0,559027778;0,446527778;0,643055556;0,140277778;0,313194444
128.009;0,382638889;0,670138889;0,536805556;0,365972222;0,170833333
133.021;0,495138889;0,630555556;0,540972222;0,075;0,331944444
128.994;0,522222222;0,54375;0,585416667;0,081944444;0,151388889
131.483;0,457638889;0,632638889;0,60625;0,077083333;0,628472222
127.997;0,434027778;0,582638889;0,606944444;0,075;0,086111111
130.007;0,453472222;0,509722222;0,586805556;0,110416667;0,163194444
128.003;0,530555556;0,658333333;0,643055556;0,070833333;0,179166667
123.989;0,500694444;0,40625;0,05625;0,295138889;0,084722222
129.97;0,504861111;0,570833333;0,600694444;0,077083333;0,134722222
128;0,529166667;0,413194444;0,651388889;0,663888889;0,234722222
127.986;0,658333333;0,354861111;0,078472222;0,675694444;0,082638889
132;0,547222222;0,58125;0,595138889;0,077083333;0,123611111
129.002;0,404861111;0,614583333;0,604861111;0.083;00.25
129.999;0,450694444;0,590972222;0,547916667;0,082638889;0,275694444
131.986;0,511111111;0,525;0,643055556;0,077777778;0,282638889
128.018;0,5125;0,570138889;0,636805556;0,550694444;0,217361111
129.448;0,509027778;0,652083333;0,595833333;00.11;0,505555556
130.99;0,054166667;0,061111111;0,63125;0,602777778;0,097916667
128.01.00;0,502083333;0,365277778;0,636805556;0,075694444;0,093055556
126.989;0,475;0,469444444;0,63125;0,140277778;0,272222222
130.001;0,522916667;0,627083333;00.09;0,070833333;0,329861111
122.995;0,502777778;0,515277778;0,056944444;0.085;0,308333333
124.01.00;0,434722222;0,500694444;0,5875;0,071527778;0,522916667
